,0
10075,50313546
10076,30602350
10077,25242316
10078,17204336
10079,13791086
10080,12043157
10081,3464005
10082,675418
10083,420262
10084,373788
10085,234013
10086,296400586
10087,279031086
10088,246839838
10089,240586027
10090,219352265
10091,203430140
10092,125469689
10093,115158930
10094,103466575
10095,59329073
10096,49859056
10097,13081727
10098,12130510
10099,7023371
10100,937386
10101,690588
10102,674961
10103,659787
10104,627489
10105,501082
10106,346963
10107,269852
10108,279842249
10109,226928785
10110,206480382
10111,196982736
10112,191114679
10113,140139234
10114,125196314
10115,119453882
10116,90472990
10117,75951554
10118,56887292
10119,18196136
10120,8796035
10121,5994663
10122,5966547
10123,2745971
10124,883705
10125,866500
10126,243799
10127,213407
10128,53800
10129,305147236
10130,298337834
10131,255416644
10132,252325031
10133,196619130
10134,171161066
10135,136721456
10136,45859448
10137,71341536
10138,63045670
10139,61315856
10140,38966987
10141,3231169
10142,3055748
10143,1966376
10144,349385
10145,300479
10146,264471
10147,308140511
10148,302270038
10149,289584327
10150,287088909
10151,248906465
10152,233803616
10153,204456501
10154,93249762
10155,104913650
10156,83882781
10157,78786814
10158,15524559
10159,12600147
10160,12148585
10161,6716139
10162,2811149
10163,2616987
10164,2313709
10165,1003774
10166,856191
10167,673881
10168,605434
10169,416768
10170,300284458
10171,282492710
10172,276107678
10173,269400320
10174,256769671
10175,256373066
10176,236772723
10177,232021023
10178,221129916
10179,214161642
10180,166419843
10181,165657721
10182,155357196
10183,143243718
10184,77570126
10185,70322594
10186,68102484
10187,40721513
10188,29381879
10189,8097814
10190,3289856
10191,878510
10192,829498
10193,683840
10194,330269
10195,284406
10196,271693470
10197,311151429
10198,284183895
10199,202841960
10200,200669261
10201,112170766
10202,104179740
10203,66977933
10204,54528799
10205,52408979
10206,44508612
10207,42966247
10208,34098122
10209,31444130
10210,29950957
10211,17744844
10212,8800528
10213,997442
10214,968123
10215,403401
10216,314521244
10217,310557123
10218,303077867
10219,301042852
10220,294383990
10221,262539422
10222,238145692
10223,186518239
10224,177241368
10225,151447814
10226,122526724
10227,65784187
10228,21327910
10229,5980709
10230,2466922
10231,2334031
10232,932873
10233,598307
10234,195044
10235,307885747
10236,304984496
10237,290085824
10238,278822712
10239,257525534
10240,251895457
10241,243196828
10242,175972890
10243,231467623
10244,170480951
10245,122405249
10246,104121100
10247,169387242
10248,89128407
10249,78019011
10250,77839118
10251,56869014
10252,63053930
10253,50013208
10254,26547986
10255,8185880
10256,6925325
10257,3626335
10258,1002002
10259,940960
10260,592124
10261,240173
10262,413587
10263,403029
10264,283128850
10265,275190535
10266,256362238
10267,252116850
10268,237533821
10269,175256123
10270,174584869
10271,113801609
10272,103641220
10273,52388674
10274,51657263
10275,23145422
10276,14626394
10277,8448646
10278,1959133
10279,873385
10280,630998
10281,261916
10282,302610456
10283,281299159
10284,278596837
10285,271217727
10286,267619557
10287,237335974
10288,234840714
10289,235698188
10290,168311989
10291,81082319
10292,63783699
10293,53859356
10294,8696369
10295,38255692
10296,27143642
10297,19152588
10298,18924236
10299,13567926
10300,13142153
10301,7431180
10302,3051323
10303,639550
10304,559858
10305,446907
10306,298015366
10307,297595011
10308,293009420
10309,291524676
10310,272101977
10311,257444319
10312,198322445
10313,199733671
10314,182502276
10315,177225776
10316,148206610
10317,147877040
10318,60615119
10319,54883816
10320,52156113
10321,27020445
10322,8179754
10323,7999007
10324,4436463
10325,4126548
10326,2225795
10327,4067098
10328,681327
10329,581157
10330,402605
10331,315743306
10332,311857182
10333,303302622
10334,301077849
10335,284461716
10336,274524740
10337,223323014
10338,211918448
10339,170072120
10340,125335425
10341,55181896
10342,52508479
10343,50185890
10344,33623529
10345,858994
10346,578274
10347,487073
10348,420398
10349,231573
10350,298343444
10351,298273781
10352,220756205
10353,60820387
10354,53907913
10355,38184815
10356,33348405
10357,22330482
10358,22440969
10359,17852094
10360,14325158
10361,12480039
10362,8226856
10363,4645424
10364,1009627
10365,632913
10366,400724
10367,309340188
10368,297121553
10369,291802840
10370,282962962
10371,264137853
10372,261147996
10373,186836234
10374,134935159
10375,93151579
10376,63197346
10377,53848992
10378,25921571
10379,25246290
10380,17502641
10381,946543
10382,428610
10383,303017294
10384,267929830
10385,238614409
10386,233789976
10387,253244896
10388,189792089
10389,113528278
10390,97999049
10391,96124070
10392,89508690
10393,69331551
10394,53103567
10395,46778828
10396,44062459
10397,33218252
10398,6288041
10399,5869612
10400,2863391
10401,2394333
10402,275475
10403,602143
10404,437151
10405,304796467
10406,303443746
10407,301413872
10408,297881279
10409,289318792
10410,285692418
10411,284306301
10412,280101941
10413,276866985
10414,237497981
10415,209354204
10416,181243410
10417,143256927
10418,106896493
10419,107795753
10420,51322691
10421,54061101
10422,39804825
10423,12008262
10424,11892692
10425,8767733
10426,4764830
10427,4436665
10428,3528479
10429,2775982
10430,2111104
10431,1832985
10432,984879
10433,929181
10434,605052
10435,574601
10436,376705
10437,312440678
10438,312257755
10439,307496139
10440,257476571
10441,247713677
10442,236713812
10443,235519398
10444,206065937
10445,177584118
10446,176000140
10447,136518839
10448,112531339
10449,109888142
10450,52468488
10451,9188942
10452,6285104
10453,2797041
10454,939049
10455,890800
10456,449398
10457,310418482
10458,300684544
10459,298319081
10460,298625608
10461,283869072
10462,259022923
10463,243637206
10464,184766335
10465,120336801
10466,90924136
10467,70574851
10468,65284055
10469,64049222
10470,53780932
10471,51264066
10472,43855924
10473,26622454
10474,13635765
10475,12701144
10476,12026603
10477,11375046
10478,8410493
10479,4505294
10480,4063658
10481,2206166
10482,590665
10483,529758
10484,258615
10485,227172
10486,279248877
10487,276519994
10488,260790087
10489,257080705
10490,257080020
10491,253534844
10492,236776391
10493,118873924
10494,92040440
10495,85723802
10496,46521199
10497,28144413
10498,25629736
10499,7837457
10500,7148764
10501,6561202
10502,6564389
10503,5928323
10504,4891573
10505,4658023
10506,911172
10507,474170
10508,399175
10509,257935
10510,298583905
10511,287301391
10512,286710154
10513,278170968
10514,267238966
10515,197249807
10516,188342815
10517,124845186
10518,111826982
10519,39934953
10520,22946484
10521,21205756
10522,13434858
10523,11208468
10524,8179969
10525,2188195
10526,886695
10527,888380
10528,566265
10529,254413
10530,418515
10531,219738
10532,295635933
10533,272099052
10534,207132087
10535,194179959
10536,98996146
10537,59068380
10538,24263384
10539,16300342
10540,13285957
10541,11645644
10542,2307897
10543,2106019
10544,498397
10545,487833
10546,476769
10547,403073
10548,343534
10549,313688126
10550,312950980
10551,292683682
10552,290142923
10553,283019419
10554,281764093
10555,269939981
10556,242652920
10557,111384943
10558,39161778
10559,37439890
10560,33121080
10561,20901219
10562,15933930
10563,15224239
10564,14446990
10565,8040637
10566,11502212
10567,8648354
10568,2817822
10569,1708527
10570,537002
10571,294703262
10572,186417351
10573,268694642
10574,185650837
10575,158346965
10576,138297962
10577,108292170
10578,75514027
10579,63552432
10580,43821365
10581,29409837
10582,4154807
10583,14375764
10584,4121802
10585,1905358
10586,686773
10587,567930
10588,275653798
10589,271479334
10590,241368375
10591,30770142
10592,227401595
10593,209601367
10594,195854655
10595,162012899
10596,135395080
10597,117624998
10598,106905596
10599,75125656
10600,52819922
10601,52409942
10602,26822439
10603,25948211
10604,8216359
10605,7210075
10606,556272
10607,341425
10608,272093
10609,291308240
10610,241095198
10611,234595118
10612,186444251
10613,81054419
10614,41386545
10615,31251697
10616,28276712
10617,25842510
10618,17287244
10619,14601591
10620,13985086
10621,6460323
10622,6149028
10623,4698129
10624,882487
10625,676289
10626,649550
10627,521062
10628,502384
10629,476892
10630,406324
10631,266411
10632,215330
10633,190618
10634,258450
10635,300434432
10636,277107418
10637,274557916
10638,255073699
10639,246992745
10640,198241494
10641,171323925
10642,115695009
10643,48848263
10644,27954390
10645,17903623
10646,16496883
10647,14069102
10648,11832030
10649,11201945
10650,7504572
10651,4037898
10652,2027820
10653,1700009
10654,1023882
10655,1019959
10656,519170
10657,447414
10658,381245
10659,312392547
10660,295776140
10661,289632791
10662,278777427
10663,273117416
10664,261010911
10665,240447966
10666,235828561
10667,186204597
10668,178604312
10669,174298860
10670,173807725
10671,168769250
10672,118814696
10673,89859025
10674,86324869
10675,78505158
10676,60375016
10677,48591045
10678,24525447
10679,13675073
10680,8234485
10681,1015529
10682,913919
10683,531742
10684,444197
10685,419829
10686,236887
10687,305558157
10688,266845002
10689,262989219
10690,260286639
10691,173760001
10692,131756415
10693,91160724
10694,65261577
10695,62624148
10696,49025411
10697,2577979
10698,978138
10699,881382
10700,862307
10701,633992
10702,616578
10703,2595533
10704,503671
10705,346951
10706,311905366
10707,304423336
10708,299027676
10709,269873338
10710,261979948
10711,221706859
10712,207845755
10713,236160635
10714,187062319
10715,177034654
10716,151650919
10717,119448006
10718,109887465
10719,86986032
10720,83898236
10721,68912569
10722,65822380
10723,21358923
10724,18387278
10725,15594111
10726,14255702
10727,13681124
10728,11104729
10729,5999565
10730,2201769
10731,329710
10732,289957540
10733,278023849
10734,260173904
10735,252082021
10736,236176609
10737,195390354
10738,189811522
10739,109462416
10740,103948385
10741,82512744
10742,70262432
10743,65263568
10744,44504876
10745,28318147
10746,14530823
10747,7595438
10748,7414903
10749,4716595
10750,3812557
10751,3353629
10752,3066687
10753,852596
10754,430725
10755,290700
10756,226484
10757,267184
10758,298812323
10759,286130593
10760,271723257
10761,267249183
10762,235918959
10763,200659908
10764,135104985
10765,118329930
10766,118421538
10767,116510857
10768,90224364
10769,41404622
10770,27762428
10771,27114979
10772,19398301
10773,16682562
10774,13316202
10775,11006362
10776,488287
10777,475576
10778,310220
10779,317415709
10780,313319000
10781,294404846
10782,290939248
10783,289176508
10784,266748456
10785,211934514
10786,153857299
10787,114378174
10788,103837024
10789,62904015
10790,50195745
10791,41009530
10792,7165937
10793,984540
10794,3689697
10795,3459676
10796,991918
10797,323129
10798,296955
10799,302243800
10800,283947666
10801,282939548
10802,275083978
10803,274174213
10804,257105609
10805,176838846
10806,156523219
10807,144113214
10808,93168471
10809,54605123
10810,47569920
10811,18913294
10812,14703095
10813,3279157
10814,493053
10815,979046
10816,929342
10817,865801
10818,471034
10819,293404823
10820,291244879
10821,278899792
10822,214407054
10823,210519764
10824,176638376
10825,168883424
10826,54846682
10827,44893370
10828,41371144
10829,37760746
10830,36166592
10831,25835934
10832,13561962
10833,12832155
10834,12523586
10835,11376679
10836,7165802
10837,6030893
10838,2870946
10839,2824169
10840,674157
10841,647805
10842,530589
10843,80609
10844,301411616
10845,282709124
10846,274327547
10847,186487455
10848,164483785
10849,55295475
10850,53060421
10851,27046958
10852,18330924
10853,16110138
10854,16104796
10855,13506405
10856,8048159
10857,6737088
10858,6217597
10859,6193209
10860,4301971
10861,3745652
10862,2774075
10863,2381453
10864,905287
10865,628702
10866,284349
10867,277941166
10868,272326767
10869,216241610
10870,162341224
10871,159893985
10872,106761669
10873,87169297
10874,80372294
10875,65273699
10876,54620966
10877,45986689
10878,39857252
10879,12581768
10880,6456726
10881,2487576
10882,975638
10883,596493
10884,387246
10885,317542629
10886,286366943
10887,271235728
10888,261127970
10889,228674882
10890,195778470
10891,187541413
10892,178972579
10893,129315024
10894,80892263
10895,75858940
10896,71628414
10897,49093623
10898,12932979
10899,11523886
10900,661535
10901,436386
10902,252578
10903,279308583
10904,278543204
10905,254772052
10906,233649316
10907,217730403
10908,189062974
10909,179157232
10910,176602392
10911,174280420
10912,103551377
10913,54493281
10914,33598746
10915,23430339
10916,22903258
10917,21934495
10918,21500295
10919,14437918
10920,3752085
10921,2397449
10922,552798
10923,543003
10924,525805
10925,386819
10926,304634536
10927,278973345
10928,278405972
10929,262582626
10930,242076149
10931,238162570
10932,235780078
10933,222159001
10934,189495190
10935,166271825
10936,25510342
10937,19442027
10938,14781110
10939,13142224
10940,11069621
10941,5940063
10942,4771798
10943,4411148
10944,3815311
10945,1017891
10946,859590
10947,674746
10948,423375
10949,189989
10950,306092895
10951,291751595
10952,272169707
10953,270272014
10954,267618446
10955,265639757
10956,129056756
10957,92636089
10958,55671735
10959,19997751
10960,13236132
10961,6666492
10962,1966146
10963,555155
10964,442808
10965,428042
10966,131044
10967,297596860
10968,290891266
10969,287113131
10970,280313250
10971,272325427
10972,266810038
10973,255925480
10974,207917122
10975,185871478
10976,117107521
10977,114413846
10978,104925850
10979,26311028
10980,15524470
10981,12503422
10982,8180725
10983,7603269
10984,3347382
10985,937248
10986,1705478
10987,671074
10988,645820
10989,402653
10990,350905
10991,218726
10992,307688965
10993,291522719
10994,62616551
10995,196123462
10996,175317227
10997,119866375
10998,112478319
10999,22640216
11000,21185245
11001,15171878
11002,14644270
11003,12609724
11004,5928065
11005,2218580
11006,1983673
11007,2003530
11008,984190
11009,501099
11010,258149
11011,229419
11012,307714260
11013,263597129
11014,263028297
11015,260751732
11016,235077891
11017,211768969
11018,192182000
11019,179976087
11020,174858137
11021,136501300
11022,97990569
11023,87490671
11024,78731656
11025,63983788
11026,25245666
11027,18445757
11028,16195885
11029,13623790
11030,3030949
11031,2727472
11032,2110564
11033,851124
11034,558569
11035,189851
11036,391590
11037,304746197
11038,294561429
11039,293049374
11040,289142081
11041,275010647
11042,263967975
11043,263305106
11044,251242289
11045,244217091
11046,238208965
11047,237295803
11048,235099695
11049,233998449
11050,118303698
11051,114961369
11052,94886132
11053,82089886
11054,54605329
11055,48374951
11056,47269028
11057,25083431
11058,20267347
11059,17826682
11060,7377417
11061,6007294
11062,2191897
11063,1022123
11064,991299
11065,932056
11066,867543
11067,856889
11068,514016
11069,279228
11070,189855
11071,284717867
11072,280896577
11073,264033293
11074,233987436
11075,234243499
11076,132174024
11077,123701739
11078,121512082
11079,120260651
11080,102714715
11081,30595919
11082,25737812
11083,17270462
11084,4065333
11085,2694094
11086,995002
11087,855064
11088,546946
11089,524716
11090,501564
11091,472412
11092,380171
11093,45169
11094,305612
11095,307256262
11096,301369229
11097,300340847
11098,300029677
11099,298318631
11100,285771914
11101,283765644
11102,259105404
11103,259721109
11104,260559353
11105,258612535
11106,252200816
11107,218903921
11108,140057876
11109,141044180
11110,128511277
11111,127330393
11112,117406275
11113,91248749
11114,30319961
11115,26482675
11116,20901205
11117,20762616
11118,17188400
11119,7451218
11120,3246982
11121,1026932
11122,636495
11123,500834
11124,312425117
11125,312705773
11126,294679594
11127,295788326
11128,292640346
11129,291040103
11130,287389157
11131,286336895
11132,260648778
11133,253281740
11134,249969963
11135,241925376
11136,194697253
11137,189961203
11138,183867254
11139,165515663
11140,128118190
11141,124791477
11142,78845359
11143,71686271
11144,67124667
11145,61757668
11146,55465380
11147,52476804
11148,49745577
11149,17267387
11150,46731820
11151,21757239
11152,21388980
11153,8727497
11154,8328016
11155,7843278
11156,4850327
11157,881930
11158,333491
11159,455420
11160,382078
11161,304165922
11162,297930492
11163,290143309
11164,282261860
11165,128674349
11166,117172407
11167,105158518
11168,94694662
11169,92500672
11170,91236593
11171,65165095
11172,50897326
11173,41448329
11174,37558354
11175,37109873
11176,39839491
11177,13059011
11178,1841838
11179,963755
11180,881294
11181,617185
11182,371567
11183,284249299
11184,276872604
11185,276636231
11186,271827196
11187,217145345
11188,210929920
11189,198222112
11190,171025578
11191,107816363
11192,99181564
11193,22676643
11194,6756234
11195,4283696
11196,2573509
11197,597099
11198,395822
11199,307631609
11200,303784804
11201,182308294
11202,99937185
11203,88681232
11204,78276231
11205,70860086
11206,54423066
11207,33331341
11208,28792502
11209,21257310
11210,14424343
11211,11064978
11212,8647966
11213,6148885
11214,412818
11215,384194
11216,381374
11217,278045
11218,291058781
11219,285350172
11220,281986213
11221,259468677
11222,251850116
11223,244281249
11224,236267158
11225,194043528
11226,124769452
11227,113288535
11228,68732274
11229,65259127
11230,64776978
11231,22928473
11232,4717827
11233,3167302
11234,2833564
11235,656611
11236,386705
11237,256518
11238,310648079
11239,311415619
11240,287589278
11241,250191637
11242,246287960
11243,245664945
11244,232443629
11245,221707281
11246,204918541
11247,199735854
11248,34462127
11249,34357764
11250,28387789
11251,13482801
11252,11583265
11253,8019915
11254,2891754
11255,873624
11256,587866
11257,479897
11258,299831211
11259,291706915
11260,241119300
11261,257911901
11262,227708359
11263,117893121
11264,96276309
11265,72104094
11266,65253806
11267,63012289
11268,51982627
11269,11193047
11270,7929342
11271,6292205
11272,3007386
11273,978920
11274,940152
11275,649760
11276,404469
11277,323371
11278,300732
11279,303692404
11280,303366859
11281,301034936
11282,292835342
11283,271348513
11284,269632382
11285,258016015
11286,248971090
11287,244141073
11288,241444493
11289,190068356
11290,179227627
11291,139180980
11292,122008843
11293,113946424
11294,83477210
11295,71175856
11296,48761387
11297,45393944
11298,37524394
11299,26049935
11300,16068535
11301,15844546
11302,14423493
11303,7421123
11304,2365016
11305,831474
11306,829073
11307,1960096
11308,394031
11309,376058
11310,200547
11311,295293890
11312,295481380
11313,267436241
11314,257037624
11315,258348194
11316,250952388
11317,247902081
11318,247728463
11319,234813499
11320,212248994
11321,206366845
11322,203103090
11323,192169223
11324,116808110
11325,101481967
11326,32457270
11327,67160448
11328,66900249
11329,52366785
11330,25245568
11331,24998483
11332,20582643
11333,18510132
11334,7372441
11335,3103314
11336,980930
11337,975369
11338,539507
11339,503447
11340,307271133
11341,275091565
11342,300225163
11343,297464801
11344,295017613
11345,283071119
11346,278463668
11347,277955272
11348,242983640
11349,202391832
11350,195238910
11351,158492764
11352,122453220
11353,86524071
11354,85693745
11355,76706044
11356,52099114
11357,40376898
11358,39841739
11359,34452545
11360,20974057
11361,15392376
11362,13448604
11363,6666728
11364,5964049
11365,4544264
11366,3601270
11367,3478959
11368,3301921
11369,1023496
11370,682934
11371,661468
11372,601837
11373,83159
11374,314516606
11375,312266149
11376,281361323
11377,280384499
11378,275942683
11379,256570515
11380,249246933
11381,197889740
11382,31919398
11383,27954332
11384,21523265
11385,17384981
11386,13857608
11387,13193022
11388,4135796
11389,3871767
11390,2264149
11391,918753
11392,632237
11393,588027
11394,489610
11395,418377
11396,375957
11397,368300
11398,300469
11399,275936916
11400,252199298
11401,249776410
11402,237937291
11403,235433113
11404,219737514
11405,152786539
11406,75185058
11407,77359917
11408,67581267
11409,59131280
11410,48837316
11411,36950537
11412,24933024
11413,6164466
11414,3595164
11415,2496769
11416,641597
11417,491500
11418,346258
11419,257363
11420,307211243
11421,301189798
11422,294233296
11423,225910940
11424,209094828
11425,187144726
11426,134159263
11427,125646707
11428,113801561
11429,115695627
11430,114703993
11431,114537672
11432,110020533
11433,90871914
11434,82978380
11435,65568293
11436,20188734
11437,12798469
11438,8310182
11439,3191636
11440,1020261
11441,628657
11442,623420
11443,499889
11444,473136
11445,344758
11446,295749
11447,245014
11448,193822
11449,296619418
11450,293213933
11451,266021041
11452,263051915
11453,256127234
11454,154127532
11455,139173483
11456,120279709
11457,117177182
11458,109478454
11459,105432648
11460,65603426
11461,48826941
11462,41727633
11463,30993093
11464,28439293
11465,8611850
11466,8520115
11467,7084399
11468,6983259
11469,6230431
11470,4894905
11471,2334018
11472,852401
11473,648118
11474,517949
11475,388831
11476,375818
11477,296056204
11478,295661711
11479,292841304
11480,275622607
11481,266255582
11482,259564088
11483,252413306
11484,238823465
11485,174463466
11486,143242314
11487,141041640
11488,85158800
11489,68364635
11490,56823669
11491,52283926
11492,35641756
11493,16090932
11494,8446610
11495,8500118
11496,7666785
11497,6983286
11498,3435581
11499,607589
11500,308040
11501,270986
11502,313170995
11503,301692173
11504,289582491
11505,289730494
11506,286416267
11507,290870159
11508,249435829
11509,241113933
11510,234204033
11511,209119046
11512,205200914
11513,199668086
11514,111078743
11515,103365844
11516,69902776
11517,50250989
11518,40874826
11519,2333870
11520,1027332
11521,419157
11522,418594
11523,361607
11524,307659
11525,306901
11526,309951280
11527,306398393
11528,294032738
11529,246321432
11530,246403057
11531,241313401
11532,221610805
11533,191605636
11534,179767401
11535,173207538
11536,142154438
11537,130549642
11538,127644003
11539,109059352
11540,106009251
11541,96612183
11542,74887168
11543,50313358
11544,49084134
11545,44819439
11546,41539543
11547,37557590
11548,26244966
11549,25557093
11550,21504195
11551,13983957
11552,8417274
11553,7480982
11554,7406832
11555,6993313
11556,4511915
11557,4249158
11558,2215578
11559,667407
11560,592663
11561,384081
11562,371905
11563,264569
11564,291759524
11565,287575775
11566,287303223
11567,275215674
11568,274501903
11569,270834219
11570,268990568
11571,248256707
11572,88304166
11573,86668822
11574,70744916
11575,67191976
11576,37190792
11577,30710999
11578,30004571
11579,18383249
11580,14384069
11581,7293402
11582,3630998
11583,1712657
11584,679274
11585,635782
11586,306597
11587,258057
11588,241858
11589,310834980
11590,299619679
11591,296507902
11592,290233717
11593,278498662
11594,263960151
11595,226757202
11596,185904379
11597,127319037
11598,123837573
11599,113860261
11600,94060761
11601,60181005
11602,37909387
11603,35961739
11604,36544315
11605,30720873
11606,26437733
11607,13381157
11608,13133832
11609,6603474
11610,3103368
11611,2695836
11612,916504
11613,514766
11614,397381
11615,242290
11616,300706457
11617,290102476
11618,289613206
11619,281298014
11620,278910398
11621,272242529
11622,241009279
11623,240848949
11624,241487082
11625,233808972
11626,227128978
11627,222105652
11628,216376378
11629,202803272
11630,180055525
11631,167310299
11632,164475090
11633,155640802
11634,140032495
11635,128514915
11636,125902957
11637,104214507
11638,94940386
11639,56036450
11640,51924234
11641,46454930
11642,26467891
11643,25096351
11644,20950100
11645,19634331
11646,15553689
11647,13383816
11648,11169738
11649,6688951
11650,4865484
11651,4597395
11652,4153358
11653,4198710
11654,3229324
11655,2780359
11656,2207949
11657,856591
11658,689553
11659,659484
11660,658539
11661,620935
11662,567538
11663,526895
11664,297321461
11665,295837328
11666,289799344
11667,289191493
11668,255926111
11669,250205052
11670,242180792
11671,204916606
11672,193253316
11673,185647518
11674,120035769
11675,104920680
11676,97207623
11677,90637774
11678,81737579
11679,53367411
11680,27664822
11681,22323416
11682,11931689
11683,19562265
11684,15151436
11685,13441079
11686,8800117
11687,8167798
11688,6504066
11689,5920857
11690,3734846
11691,2340510
11692,646207
11693,548009
11694,420735
11695,389525
11696,283862851
11697,278391826
11698,272104350
11699,243636392
11700,167520876
11701,152796280
11702,170463000
11703,116808105
11704,70868394
11705,65956070
11706,41001377
11707,37911822
11708,37205500
11709,33790528
11710,26520347
11711,16821241
11712,2684525
11713,2697338
11714,1031871
11715,1029062
11716,913639
11717,503734
11718,422605
11719,294615039
11720,283469747
11721,254932221
11722,222358717
11723,178902113
11724,173210903
11725,147943991
11726,131780707
11727,86941894
11728,68977209
11729,48418133
11730,44885341
11731,34594198
11732,22635249
11733,21906495
11734,7625808
11735,4471772
11736,4104980
11737,3708941
11738,2402006
11739,1706140
11740,689444
11741,549942
11742,478446
11743,429146
11744,206546
11745,294643398
11746,282898716
11747,280889453
11748,271236159
11749,242998915
11750,176839195
11751,223770296
11752,199716471
11753,123484649
11754,124048853
11755,117847505
11756,68316238
11757,45539816
11758,42985113
11759,41384937
11760,36550163
11761,21684059
11762,16902221
11763,16394856
11764,16062908
11765,13089189
11766,8258222
11767,7269458
11768,6029398
11769,6002552
11770,3055395
11771,988324
11772,907857
11773,873823
11774,621299
11775,580454
11776,453243
11777,111585
11778,305564080
11779,294983768
11780,293681647
11781,281590520
11782,274340604
11783,235365034
11784,173000521
11785,106068046
11786,54977938
11787,50265443
11788,47557126
11789,31162747
11790,23045041
11791,21086325
11792,16314098
11793,11645584
11794,3662848
11795,3603527
11796,909173
11797,855068
11798,651505
11799,570511
11800,392115
11801,303883
11802,280244
11803,314519958
11804,313114069
11805,311134349
11806,308122087
11807,300407948
11808,295840385
11809,295773537
11810,290840964
11811,290423192
11812,281772526
11813,274558390
11814,246153757
11815,207070742
11816,171782621
11817,89818917
11818,85111728
11819,60552309
11820,33560587
11821,30408235
11822,16089000
11823,13862510
11824,8265190
11825,6864073
11826,4658375
11827,4186220
11828,3738867
11829,3160474
11830,2169711
11831,894001
11832,682383
11833,600035
11834,440255
11835,431742
11836,415327
11837,290663167
11838,290419384
11839,276480977
11840,272170529
11841,281762768
11842,129459888
11843,247749600
11844,233453155
11845,181183230
11846,170461831
11847,156525361
11848,52840527
11849,50964850
11850,40198079
11851,27048767
11852,25553607
11853,22737807
11854,18506886
11855,9192714
11856,7948873
11857,7132175
11858,2414685
11859,912768
11860,866130
11861,621793
11862,571929
11863,537605
11864,309924395
11865,304579654
11866,303774369
11867,271354671
11868,227325302
11869,184733114
11870,158460985
11871,111307352
11872,85334753
11873,81428040
11874,64047908
11875,53060909
11876,35903937
11877,26421301
11878,17832198
11879,17580963
11880,15191592
11881,7976363
11882,6537017
11883,2439854
11884,464333
11885,305601
11886,191361
11887,297680264
11888,296237669
11889,289790907
11890,284526096
11891,273553732
11892,246102276
11893,234625328
11894,212369719
11895,166283552
11896,149233992
11897,125961081
11898,76568621
11899,65126944
11900,49104764
11901,52367270
11902,13310995
11903,4527782
11904,4344157
11905,650928
11906,385944
11907,293565
11908,202831
11909,289182430
11910,269493517
11911,249786653
11912,243789318
11913,204051923
11914,193684098
11915,124123343
11916,65563443
11917,54517545
11918,18091937
11919,8588947
11920,7427605
11921,4691891
11922,2957965
11923,2317651
11924,1836703
11925,987447
11926,480747
11927,477804
11928,416955
11929,291439
11930,287144
11931,315684738
11932,186417475
11933,298640168
11934,295240613
11935,296439626
11936,292349984
11937,291880875
11938,285965218
11939,272327156
11940,250404655
11941,243163958
11942,220798817
11943,190067801
11944,175771352
11945,108261103
11946,100612214
11947,92163512
11948,81262318
11949,50935305
11950,45519841
11951,25825164
11952,23710824
11953,18972566
11954,6472694
11955,2590317
11956,565794
11957,516606
11958,482605
11959,453013
11960,258414212
11961,235432588
11962,225733796
11963,185906926
11964,183593576
11965,116406294
11966,110071337
11967,102172331
11968,46820683
11969,41523496
11970,21867265
11971,15691834
11972,15644499
11973,7711023
11974,3431483
11975,3243866
11976,607597
11977,553023
11978,324049
11979,196333
11980,294569068
11981,289023239
11982,256478064
11983,240346565
11984,232250392
11985,229532237
11986,205652960
11987,191477696
11988,180275734
11989,151652371
11990,99643514
11991,88011081
11992,49199738
11993,39826863
11994,43635759
11995,33586227
11996,18959036
11997,13426109
11998,7780402
11999,7004394
12000,2594338
12001,910329
12002,868079
12003,625044
12004,579279
12005,553736
12006,513840
12007,416668
12008,159278
12009,287705491
12010,272573168
12011,260034646
12012,257831412
12013,236160668
12014,191660965
12015,187939920
12016,128418635
12017,106799886
12018,103003999
12019,63442528
12020,41010051
12021,41201083
12022,25247246
12023,23766365
12024,6686993
12025,2139737
12026,1701694
12027,917739
12028,624142
12029,580051
12030,306952
12031,277469
12032,281625801
12033,257908530
12034,238783485
12035,175936472
12036,140138128
12037,116641397
12038,96662018
12039,87775197
12040,88471084
12041,53422619
12042,42486974
12043,37825997
12044,16676050
12045,4298598
12046,4228322
12047,3247421
12048,1021922
12049,1017903
12050,877352
12051,544289
12052,538959
12053,402234
12054,261796
12055,66158
12056,315353658
12057,313530925
12058,313549278
12059,313406114
12060,311522162
12061,303156159
12062,250375162
12063,268175774
12064,260772133
12065,256052051
12066,229081903
12067,149703823
12068,90593055
12069,74512097
12070,49732396
12071,49093603
12072,14376310
12073,7224887
12074,5814860
12075,4705840
12076,2720861
12077,987162
12078,987312
12079,468602
12080,395369
12081,308460
12082,275641644
12083,247099930
12084,202079533
12085,161473604
12086,130940076
12087,96387926
12088,65328847
12089,58963801
12090,44053851
12091,27560046
12092,3171531
12093,3051477
12094,2944567
12095,2131378
12096,624421
12097,583048
12098,473959
12099,22985726
12100,296927031
12101,293277136
12102,292048167
12103,291712765
12104,283806240
12105,276608460
12106,262546754
12107,254643438
12108,231504465
12109,200852567
12110,13849195
12111,219460984
12112,129916775
12113,109180762
12114,97112558
12115,95343909
12116,91529664
12117,84540174
12118,62391169
12119,46195604
12120,43579653
12121,31441409
12122,30303111
12123,27364900
12124,22806202
12125,20483035
12126,1969844
