,0
10936,299971912
10937,298212147
10938,298376016
10939,296239992
10940,298077868
10941,292655275
10942,289606592
10943,287104222
10944,283033752
10945,259002753
10946,254706557
10947,237365652
10948,190099867
10949,186769992
10950,176726888
10951,107528687
10952,103311268
10953,98584679
10954,72336955
10955,67305398
10956,60835332
10957,52127887
10958,23815947
10959,16394356
10960,14944993
10961,13489615
10962,8791811
10963,8578816
10964,7080055
10965,6973976
10966,3508129
10967,885148
10968,667497
10969,250818
10970,509231
10971,480136
10972,225326
10973,201954
10974,295626992
10975,284312038
10976,270093429
10977,237364734
10978,187065291
10979,146568168
10980,136503281
10981,88474686
10982,86271405
10983,82722291
10984,81878052
10985,39966623
10986,30306279
10987,24695890
10988,23579889
10989,21332263
10990,19120825
10991,15210411
10992,14468294
10993,11956509
10994,8682341
10995,8163882
10996,2878991
10997,1990641
10998,970076
10999,503832
11000,256384
11001,260660
11002,308210826
11003,302767728
11004,288764888
11005,269880192
11006,262475016
11007,251898271
11008,238305606
11009,205364076
11010,193444967
11011,180049204
11012,177166755
11013,168883377
11014,169594210
11015,107091795
11016,95247913
11017,83681843
11018,81556980
11019,62473814
11020,50099338
11021,30468133
11022,39943338
11023,27887766
11024,27092202
11025,26229650
11026,24743084
11027,24206029
11028,23816482
11029,17538844
11030,15432473
11031,3815558
11032,2271031
11033,1942141
11034,643048
11035,629088
11036,619599
11037,616658
11038,557448
11039,465555
11040,448668
11041,268855
11042,225322
11043,315161380
11044,313395096
11045,312730344
11046,302960419
11047,299125977
11048,294859235
11049,286621541
11050,282977206
11051,281015884
11052,276957313
11053,275077466
11054,271691679
11055,238789669
11056,235895312
11057,219571237
11058,214389574
11059,179104346
11060,173005504
11061,161920980
11062,151524897
11063,139363619
11064,113562836
11065,69159991
11066,69147761
11067,66137187
11068,62054530
11069,55275180
11070,51578253
11071,47647420
11072,34716587
11073,24698375
11074,14870909
11075,13423292
11076,11820571
11077,11590045
11078,8015717
11079,7018728
11080,4905471
11081,3642554
11082,2444715
11083,2401658
11084,2188634
11085,1027536
11086,1008574
11087,684533
11088,683732
11089,632882
11090,568800
11091,292548
11092,480812
11093,308142
11094,293687625
11095,292992148
11096,268665942
11097,267000454
11098,257518763
11099,190536445
11100,178726130
11101,241106458
11102,122241699
11103,87957370
11104,81752578
11105,73439541
11106,60547836
11107,56822188
11108,42494075
11109,31390849
11110,24544747
11111,16112388
11112,14021955
11113,3455467
11114,2395158
11115,907881
11116,858039
11117,687725
11118,664435
11119,655493
11120,567328
11121,460222
11122,454759
11123,331895
11124,298070830
11125,291523416
11126,289733479
11127,278009455
11128,266533690
11129,253250608
11130,244102160
11131,243223924
11132,236785495
11133,209332002
11134,196982205
11135,184673471
11136,178123263
11137,142184024
11138,117163827
11139,94886891
11140,81538007
11141,62297022
11142,39732453
11143,34277586
11144,32086236
11145,30049369
11146,16600784
11147,15191781
11148,12113932
11149,11447947
11150,4766974
11151,4649418
11152,4503363
11153,2439817
11154,2361997
11155,1030649
11156,907860
11157,895950
11158,831575
11159,660937
11160,614896
11161,581272
11162,525230
11163,434325
11164,376079
11165,228748
11166,310558751
11167,289757852
11168,276941554
11169,275080598
11170,258521704
11171,259753496
11172,243001856
11173,240117165
11174,238633559
11175,238220465
11176,234060718
11177,187506449
11178,168390826
11179,162384312
11180,152507250
11181,133664441
11182,118048798
11183,97796452
11184,90872502
11185,86252829
11186,46858955
11187,42883753
11188,35950390
11189,31763167
11190,30572958
11191,20420443
11192,14803044
11193,13539779
11194,6196825
11195,2727534
11196,2246293
11197,966659
11198,852686
11199,670107
11200,551932
11201,519901
11202,436499
11203,383323
11204,347156
11205,344664
11206,300398
11207,272400659
11208,261825662
11209,241008666
11210,225775503
11211,222357978
11212,194709470
11213,191860831
11214,186510731
11215,136708054
11216,134952909
11217,107392977
11218,105909578
11219,100865212
11220,84510475
11221,79046715
11222,67523016
11223,63956675
11224,34551761
11225,31213898
11226,18493668
11227,14271253
11228,13396134
11229,6670052
11230,6575138
11231,6691432
11232,6010094
11233,5999585
11234,1918264
11235,1002286
11236,870810
11237,27054629
11238,542574
11239,405707
11240,288970
11241,317466246
11242,317049067
11243,315236575
11244,315563606
11245,305944834
11246,298339175
11247,288704153
11248,289316564
11249,287866231
11250,283952202
11251,272887252
11252,221692973
11253,193388121
11254,190315110
11255,147895160
11256,142300815
11257,132121127
11258,130109066
11259,89981728
11260,86323492
11261,83492586
11262,81947535
11263,75369329
11264,51688199
11265,39722239
11266,32673132
11267,30754283
11268,30457681
11269,25242082
11270,24276815
11271,18639958
11272,14628847
11273,14935857
11274,12131128
11275,8594541
11276,11007595
11277,7611921
11278,3497296
11279,3533490
11280,3240727
11281,2713942
11282,2638444
11283,2620176
11284,2043412
11285,1703903
11286,679314
11287,261584
11288,512113
11289,407592
11290,384376
11291,375698
11292,371798
11293,366147
11294,200473
11295,295843128
11296,282120252
11297,276542549
11298,269495864
11299,267883480
11300,266116389
11301,260575705
11302,255392420
11303,244143884
11304,172379930
11305,168883759
11306,135428051
11307,133357229
11308,128872608
11309,213548009
11310,120581355
11311,99061887
11312,80416646
11313,48774236
11314,66209331
11315,44824073
11316,27532129
11317,18912346
11318,14170790
11319,11894743
11320,8637411
11321,8565080
11322,8260868
11323,7926452
11324,3662069
11325,2405267
11326,2062546
11327,623935
11328,598733
11329,484471
11330,462900
11331,443483
11332,286167
11333,195351
11334,309861942
11335,275490818
11336,271029546
11337,239373266
11338,180116716
11339,172169194
11340,141059070
11341,128564176
11342,117164558
11343,112602400
11344,93060689
11345,90234296
11346,86243222
11347,79741052
11348,80311246
11349,69546103
11350,33615458
11351,26240324
11352,23054398
11353,12688891
11354,7933643
11355,7182924
11356,7114944
11357,3110043
11358,2959611
11359,2706935
11360,1719568
11361,634762
11362,620648
11363,617919
11364,386347
11365,274557313
11366,253503726
11367,249233989
11368,243428135
11369,234655817
11370,234567953
11371,229349689
11372,189566260
11373,187565848
11374,187039043
11375,149018638
11376,140867366
11377,130784776
11378,119956970
11379,93645563
11380,89367867
11381,84547310
11382,26126516
11383,22061457
11384,19145601
11385,18040260
11386,16631098
11387,13530571
11388,11638797
11389,6122535
11390,4440033
11391,4378919
11392,4245385
11393,3614650
11394,2998686
11395,2479849
11396,1836201
11397,979732
11398,673919
11399,634031
11400,556785
11401,384310
11402,330718
11403,299972261
11404,271865012
11405,236417267
11406,202036202
11407,195334423
11408,189969543
11409,176189968
11410,171842994
11411,169026886
11412,160826700
11413,149682255
11414,120416382
11415,95891827
11416,88000254
11417,33375930
11418,26055758
11419,21903817
11420,22117865
11421,18279370
11422,17169314
11423,15499439
11424,11822198
11425,11304065
11426,7733141
11427,6905291
11428,5999072
11429,4811269
11430,3468175
11431,2585135
11432,2390323
11433,2103627
11434,2116730
11435,1712138
11436,1029833
11437,677532
11438,662815
11439,604380
11440,582243
11441,543973
11442,453036
11443,374628
11444,209790
11445,316016235
11446,314058713
11447,303411855
11448,301757353
11449,286858689
11450,275149214
11451,262625809
11452,262398734
11453,253679096
11454,249431811
11455,233463821
11456,209087433
11457,195917990
11458,179457888
11459,175930171
11460,213547635
11461,119805516
11462,123015710
11463,118019808
11464,79050327
11465,71742681
11466,61750299
11467,23968066
11468,21413868
11469,18257553
11470,16593947
11471,15149787
11472,14980339
11473,13390922
11474,12003535
11475,9201771
11476,8863727
11477,8664229
11478,7913261
11479,6577499
11480,4925529
11481,2727764
11482,1713077
11483,1030405
11484,966893
11485,944058
11486,651468
11487,634514
11488,622898
11489,580544
11490,206697
11491,530620
11492,403790
11493,328885
11494,328289
11495,241979
11496,229209
11497,292961311
11498,273065290
11499,268374618
11500,235392772
11501,225037970
11502,217794186
11503,186796216
11504,131873917
11505,117617197
11506,114163432
11507,105924976
11508,98539405
11509,79122537
11510,68824025
11511,59107010
11512,55877065
11513,51193364
11514,39859896
11515,40376571
11516,19742542
11517,18229322
11518,15445134
11519,15594406
11520,12606479
11521,11909220
11522,6575748
11523,4699237
11524,4646763
11525,4613891
11526,3661268
11527,986311
11528,912752
11529,678558
11530,673430
11531,629257
11532,535281
11533,535691
11534,516971
11535,382837
11536,382366
11537,295442
11538,273259
11539,311159402
11540,296200678
11541,271065720
11542,269406928
11543,253183899
11544,240255650
11545,222184192
11546,215108177
11547,211935754
11548,208666241
11549,265425807
11550,174474246
11551,156429830
11552,157686380
11553,142323193
11554,106508998
11555,96681289
11556,95932607
11557,95371864
11558,92512151
11559,89927219
11560,296949705
11561,72323973
11562,71521143
11563,49505440
11564,33792048
11565,27763834
11566,11445694
11567,8311747
11568,8111947
11569,7129178
11570,4927592
11571,1699930
11572,1018234
11573,1000280
11574,989763
11575,680669
11576,680378
11577,660817
11578,612713
11579,540615
11580,523263
11581,513043
11582,437348
11583,416807
11584,288745
11585,267993
11586,310557403
11587,266452232
11588,233072062
11589,213432753
11590,185646479
11591,131934172
11592,133747598
11593,113470536
11594,110071685
11595,103835150
11596,86524018
11597,74254642
11598,62754450
11599,30866218
11600,32145045
11601,18580471
11602,16998343
11603,16485553
11604,15702006
11605,14455410
11606,13952816
11607,13280834
11608,12686924
11609,11116789
11610,8561398
11611,8217232
11612,7884322
11613,7522539
11614,6428021
11615,6398240
11616,5814106
11617,4315057
11618,2908472
11619,11285833
11620,2183791
11621,913453
11622,668822
11623,650929
11624,616144
11625,562533
11626,346731
11627,272120
11628,304092091
11629,296980383
11630,288706963
11631,268515991
11632,263593215
11633,243529207
11634,233314862
11635,143333150
11636,119826081
11637,83629353
11638,72210517
11639,68725369
11640,65704323
11641,46870598
11642,26811703
11643,24677461
11644,17972669
11645,13537665
11646,11238356
11647,8523482
11648,7630683
11649,4097889
11650,2374775
11651,612049
11652,531351
11653,528581
11654,392051
11655,380649
11656,272197
11657,68402
11658,317969971
11659,314993249
11660,312438403
11661,305201024
11662,297248050
11663,286201123
11664,271391386
11665,269962252
11666,235763051
11667,232248267
11668,210125182
11669,206360285
11670,195473396
11671,185806583
11672,149533621
11673,118103142
11674,116639536
11675,103027217
11676,102339400
11677,72633593
11678,66771782
11679,61875377
11680,56371415
11681,45294321
11682,38453616
11683,27053206
11684,21063469
11685,14084029
11686,12042502
11687,11009429
11688,8360034
11689,6391271
11690,2879857
11691,1017867
11692,494528
11693,426856
11694,425898
11695,413031
11696,343375
11697,326342
11698,284620
11699,304367476
11700,300343238
11701,280989602
11702,243242144
11703,238349464
11704,198317918
11705,173872415
11706,171783502
11707,126041887
11708,119514027
11709,113850305
11710,105064472
11711,95630155
11712,83431085
11713,81548850
11714,79080575
11715,78119327
11716,76592230
11717,71995370
11718,71318750
11719,69760786
11720,69704649
11721,52985574
11722,44411108
11723,39076600
11724,33613709
11725,25890872
11726,22968245
11727,18146512
11728,16835793
11729,14628870
11730,14512722
11731,14202139
11732,7623546
11733,6437513
11734,6183846
11735,5951253
11736,4191353
11737,4158585
11738,2550613
11739,2354359
11740,1854248
11741,1000532
11742,966865
11743,551772
11744,545338
11745,290867
11746,482226
11747,469889
11748,439308
11749,417828
11750,291720
11751,301548775
11752,288778326
11753,287568150
11754,283563831
11755,272316938
11756,260123287
11757,185986863
11758,163239231
11759,116816901
11760,112132251
11761,89920899
11762,105899081
11763,86091587
11764,61718063
11765,56836944
11766,53672978
11767,50924415
11768,47705232
11769,23578622
11770,21501313
11771,20925812
11772,13248183
11773,12483273
11774,11319842
11775,8867301
11776,7739024
11777,3011453
11778,6444386
11779,6554142
11780,3709415
11781,3294611
11782,4145919
11783,3007159
11784,990810
11785,966014
11786,925279
11787,615775
11788,351129
11789,332897
11790,296697
11791,304557204
11792,292247239
11793,283349691
11794,273557632
11795,269867264
11796,266183964
11797,188341128
11798,163238360
11799,129582823
11800,123708483
11801,118366306
11802,115412449
11803,90487690
11804,81064466
11805,66092909
11806,62090231
11807,56476285
11808,56837824
11809,49521180
11810,48367847
11811,41240915
11812,36136786
11813,28939515
11814,19591063
11815,19125028
11816,11933644
11817,7791425
11818,4101492
11819,1840442
11820,885042
11821,598955
11822,488720
11823,481784
11824,453849
11825,304686308
11826,299025292
11827,292705598
11828,288336390
11829,275554658
11830,271064953
11831,268369225
11832,258988230
11833,251602039
11834,212628161
11835,203978941
11836,117445122
11837,106076480
11838,91219096
11839,72063974
11840,71364881
11841,65403364
11842,50270730
11843,50461526
11844,39814917
11845,39579699
11846,35460728
11847,23941143
11848,24157841
11849,23599244
11850,23148070
11851,22409046
11852,22488157
11853,12476157
11854,11689172
11855,7160757
11856,7031188
11857,6897849
11858,6169379
11859,2637696
11860,2597360
11861,2561049
11862,1029106
11863,1013907
11864,939930
11865,910591
11866,863443
11867,556717
11868,528504
11869,431125
11870,12670068
11871,315156533
11872,314832869
11873,310884630
11874,300418760
11875,300888579
11876,298601790
11877,280075848
11878,278530874
11879,260339603
11880,254960974
11881,242658809
11882,241537479
11883,240339787
11884,171164154
11885,105863405
11886,101006723
11887,100452986
11888,93146796
11889,93653320
11890,80757874
11891,63531983
11892,51668604
11893,43854911
11894,34432059
11895,32993375
11896,26272680
11897,14084486
11898,12485270
11899,8794374
11900,4111741
11901,4123870
11902,3758149
11903,4073416
11904,3031876
11905,2296813
11906,1933853
11907,965402
11908,624715
11909,588057
11910,291696
11911,221544
11912,308604186
11913,271307924
11914,270247478
11915,192250070
11916,179976911
11917,179501282
11918,175495528
11919,145557349
11920,142259330
11921,126637249
11922,81746750
11923,66731082
11924,56372371
11925,48278572
11926,28795327
11927,34207222
11928,26167543
11929,20738339
11930,18385376
11931,17463662
11932,16515654
11933,12790189
11934,7912067
11935,7044450
11936,4515288
11937,3480407
11938,995377
11939,987621
11940,622291
11941,604818
11942,578681
11943,557894
11944,454885
11945,435092
11946,373624
11947,348863
11948,308056
11949,301829918
11950,299584723
11951,295217344
11952,291683155
11953,290992510
11954,287591814
11955,286186957
11956,266250821
11957,253990742
11958,235928521
11959,217113623
11960,198322431
11961,177032279
11962,176214722
11963,176240419
11964,237329065
11965,124415497
11966,115050566
11967,106359014
11968,93006602
11969,90467511
11970,75430064
11971,69358112
11972,53858979
11973,52455903
11974,35030945
11975,18034592
11976,17884477
11977,16414223
11978,12503656
11979,11990392
11980,8183467
11981,7031268
11982,6128130
11983,5816692
11984,4156344
11985,2397745
11986,894317
11987,873111
11988,271451
11989,311532693
11990,305390930
11991,300029973
11992,296044656
11993,276520080
11994,267142511
11995,251615719
11996,219576873
11997,193400989
11998,177034280
11999,156201736
12000,138399379
12001,130843477
12002,127803256
12003,125452323
12004,105044843
12005,86898540
12006,79291243
12007,70708271
12008,65783350
12009,55313328
12010,50357703
12011,47987844
12012,39257100
12013,26637517
12014,26067254
12015,25244385
12016,23502370
12017,21728020
12018,20793616
12019,18818085
12020,8530420
12021,7939333
12022,4927929
12023,4127357
12024,3148897
12025,2118836
12026,1034984
12027,1558894
12028,988085
12029,891681
12030,849180
12031,646844
12032,637050
12033,581726
12034,449805
12035,400523
12036,393607
12037,80721
12038,308210702
12039,305339598
12040,301734141
12041,283287099
12042,280831493
12043,267447535
12044,244871612
12045,234632474
12046,220145343
12047,209586522
12048,200060194
12049,184755120
12050,129872766
12051,111900516
12052,96436630
12053,93210095
12054,86784365
12055,75029915
12056,74535618
12057,68953304
12058,65130126
12059,50472118
12060,48776688
12061,44681521
12062,43888637
12063,26436749
12064,24231742
12065,20081774
12066,17840913
12067,15594327
12068,14467903
12069,13130131
12070,7018196
12071,6951302
12072,6613478
12073,6457229
12074,3282506
12075,2808271
12076,2272426
12077,1931732
12078,993383
12079,944208
12080,939003
12081,660544
12082,275716
12083,537988
12084,412343
12085,225687
12086,317422065
12087,316359192
12088,296798540
12089,284617589
12090,282497869
12091,262144610
12092,259186003
12093,252169832
12094,250653720
12095,235368658
12096,207140912
12097,205642379
12098,189357334
12099,168741413
12100,102184610
12101,85163009
12102,47964929
12103,20994749
12104,15410043
12105,13139226
12106,11796954
12107,8003156
12108,7815983
12109,6391614
12110,4247893
12111,985082
12112,869206
12113,583963
12114,545385
12115,517692
12116,298543
12117,289580
12118,241440
12119,310560368
12120,304561013
12121,303526186
12122,295608117
12123,263534367
12124,276860661
12125,250179526
12126,211513009
12127,204867754
12128,186994450
12129,185672744
12130,165978249
12131,151572830
12132,142360442
12133,125269584
12134,113587223
12135,85749957
12136,83036184
12137,63669706
12138,59479291
12139,50272896
12140,53909141
12141,35350961
12142,27656671
12143,23802966
12144,21863189
12145,22259666
12146,15428668
12147,15016615
12148,14012929
12149,11086282
12150,4886877
12151,2923452
12152,596090
12153,529671
12154,295544
12155,275988
12156,264059
12157,299504580
12158,295468037
12159,291093187
12160,279596069
12161,269487920
12162,256610815
12163,239380179
12164,209331210
12165,171602011
12166,163388015
12167,131946952
12168,127308971
12169,116388131
12170,116501453
12171,113865394
12172,108221547
12173,95737420
12174,74920676
12175,66998436
12176,53258719
12177,52692238
12178,49544043
12179,45607465
12180,43821426
12181,38891153
12182,28046038
12183,26422861
12184,23779913
12185,22940384
12186,18996358
12187,18106680
12188,17573153
12189,16928727
12190,15135591
12191,14862671
12192,15160373
12193,13520486
12194,12113783
12195,10988306
12196,8373151
12197,7491585
12198,3454304
12199,3199530
12200,3104918
12201,2797688
12202,2407534
12203,656403
12204,647336
12205,628089
12206,245721
12207,571511
12208,541077
12209,436708
12210,423503
12211,276358818
12212,271032256
12213,236724615
12214,193926330
12215,186303022
12216,176350021
12217,158312858
12218,158337800
12219,136747270
12220,67269965
12221,64188044
12222,60724584
12223,54877290
12224,54804789
12225,35060553
12226,21130050
12227,40057294
12228,16774591
12229,15398383
12230,13950625
12231,14092561
12232,13212150
12233,8697467
12234,3584311
12235,3161200
12236,1024731
12237,936493
12238,886389
12239,635176
12240,8473594
12241,551235
12242,308650
12243,470282
12244,432845
12245,388620
12246,305574709
12247,302197161
12248,296920846
12249,292247587
12250,272243760
12251,255076159
12252,253280631
12253,247889701
12254,234504366
12255,206427240
12256,176031366
12257,125183553
12258,123839373
12259,99918515
12260,87432382
12261,70186815
12262,67556910
12263,65622646
12264,62043540
12265,56079367
12266,54575741
12267,50956327
12268,48277704
12269,48281660
12270,46340463
12271,39688840
12272,39074986
12273,35656346
12274,25089734
12275,19044978
12276,17024172
12277,15172928
12278,8168536
12279,6789475
12280,4198762
12281,4103452
12282,2781566
12283,2550285
12284,16349810
12285,940035
12286,890033
12287,853394
12288,615847
12289,546780
12290,480778
12291,470346
12292,456580
12293,410170
12294,371635
12295,370359
12296,294198
12297,313988291
12298,307514189
12299,306322476
12300,292545485
12301,285692119
12302,283413931
12303,268939195
12304,262665561
12305,256590245
12306,269802123
12307,196623514
12308,188515666
12309,131768961
12310,125454833
12311,122464040
12312,108443515
12313,95607042
12314,79470248
12315,81466384
12316,78251982
12317,74701049
12318,63822595
12319,46358237
12320,42840510
12321,23925445
12322,18767676
12323,18329462
12324,17739473
12325,17876790
12326,12974543
12327,12561950
12328,11514181
12329,9188024
12330,7563362
12331,2691562
12332,2049783
12333,1013814
12334,991323
12335,995837
12336,934567
12337,626226
12338,650038
12339,613552
12340,581388
12341,534802
12342,382840
12343,370395
12344,334595
12345,326757
12346,422043
12347,304791921
12348,301480030
12349,300645157
12350,297630009
12351,297132589
12352,284649444
12353,269426774
12354,224559655
12355,168915693
12356,153370826
12357,152558548
12358,99884774
12359,84657781
12360,80201706
12361,71445860
12362,68363361
12363,64712396
12364,51633054
12365,48475724
12366,34043870
12367,24059353
12368,23513883
12369,20574247
12370,18181292
12371,15025366
12372,14837909
12373,12957783
12374,12968586
12375,12412494
12376,11696335
12377,11816032
12378,11258278
12379,12994818
12380,4635344
12381,3007042
12382,2480238
12383,1712303
12384,978214
12385,974303
12386,974596
12387,649609
12388,597249
12389,565267
12390,552785
12391,451567
12392,433528
12393,339574
12394,207086
12395,142905
12396,299836316
12397,298085658
12398,296560325
12399,290660674
12400,286344381
12401,271026329
12402,268101618
12403,259729867
12404,257607261
12405,225955917
12406,201117046
12407,182281252
12408,171006127
12409,129494350
12410,92050471
12411,90052327
12412,60365401
12413,42718025
12414,39710570
12415,33023129
12416,25700074
12417,23896269
12418,19958338
12419,19491238
12420,7100077
12421,6255557
12422,5912288
12423,4137407
12424,3418261
12425,941726
12426,934044
12427,871533
12428,689282
12429,660579
12430,590559
12431,590695
12432,574685
12433,367213
12434,348895
12435,275990
12436,207887
12437,306798086
12438,281608097
12439,190010783
12440,176340014
12441,139116783
12442,128573651
12443,96267286
12444,93064124
12445,80797999
12446,69325544
12447,38311300
12448,19753973
12449,19388895
12450,13740959
12451,11134885
12452,8676402
12453,7938002
12454,6973891
12455,6585407
12456,6670014
12457,4138357
12458,2318096
12459,534754
12460,514878
12461,508113
12462,392691
12463,391832
12464,302976
12465,296933
12466,46391
12467,299810655
12468,275076655
12469,274708157
12470,270533325
12471,265447915
12472,264067065
12473,263518756
12474,259189424
12475,247190666
12476,231140938
12477,208632080
12478,187131347
12479,187084377
12480,178158646
12481,174283113
12482,170358952
12483,162394924
12484,137892058
12485,136733135
12486,66730504
12487,60680683
12488,51191240
12489,37865670
12490,35099374
12491,34096576
12492,30050071
12493,27543985
12494,26233445
12495,24681565
12496,21276281
12497,18022428
12498,17553085
12499,14012857
12500,12052340
12501,6824677
12502,6151264
12503,4402350
12504,3693127
12505,3488311
12506,3294758
12507,2325912
12508,991150
12509,961389
12510,690419
12511,689138
12512,614820
12513,550051
12514,476729
12515,379593
12516,247748
12517,296678
12518,270296
12519,296442
12520,259167
12521,215445
12522,318363079
12523,318620862
12524,315156244
12525,315384726
12526,314182789
12527,314238995
12528,313179170
12529,312273561
12530,306073022
12531,292954625
12532,290580685
12533,291245967
12534,286149013
12535,281313193
12536,271319730
12537,269403935
12538,268023199
12539,256977721
12540,258019816
12541,245537848
12542,205162035
12543,176182592
12544,170470005
12545,164324724
12546,157270605
12547,136848997
12548,119583603
12549,108006777
12550,101034506
12551,89567647
12552,88892309
12553,86318454
12554,78310093
12555,79048371
12556,68488274
12557,62323183
12558,38885007
12559,38073869
12560,28154436
12561,25692220
12562,25212693
12563,24198030
12564,23796707
12565,21248375
12566,15925309
12567,15499569
12568,13235253
12569,7985573
12570,7840347
12571,7472639
12572,7438346
12573,6843904
12574,6402495
12575,3728688
12576,2966844
12577,2195553
12578,2111956
12579,2031470
12580,1827109
12581,935534
12582,858001
12583,602228
12584,564910
12585,549955
12586,518274
12587,511814
12588,470218
12589,441507
12590,396566
12591,298577337
12592,293719275
12593,246529426
12594,227159486
12595,202462734
12596,196781006
12597,189264363
12598,223821219
12599,169373273
12600,162015342
12601,107437101
12602,94334349
12603,88948976
12604,88891358
12605,80978526
12606,71502508
12607,55322903
12608,51749744
12609,50998245
12610,44819517
12611,39816955
12612,35591292
12613,35180119
12614,27123514
12615,19797962
12616,19392858
12617,9190890
12618,7777006
12619,4815440
12620,3498528
12621,3421493
12622,3175681
12623,2260424
12624,2062623
12625,12136317
12626,976110
12627,688478
12628,676487
12629,616600
12630,553524
12631,528503
12632,454476
12633,368040
12634,325372
12635,209914
12636,305341149
12637,302940119
12638,296748011
12639,291916444
12640,288759259
12641,258604847
12642,251536528
12643,241409562
12644,236888021
12645,235988593
12646,235765407
12647,226933520
12648,210120579
12649,207081155
12650,197137849
12651,180117673
12652,166381248
12653,123719541
12654,105427284
12655,100669762
12656,86836302
12657,62413311
12658,59291766
12659,55831856
12660,56238422
12661,45351515
12662,41962812
12663,33829007
12664,31321171
12665,25002151
12666,19078492
12667,18307346
12668,14070856
12669,12920729
12670,7686790
12671,6552412
12672,6165823
12673,4427853
12674,1832991
12675,994886
12676,924741
12677,656219
12678,545064
12679,514364
12680,424505
12681,420762
12682,394891
12683,232319
12684,275489662
12685,269014936
12686,263667304
12687,254696538
12688,209098145
12689,173206422
12690,141337044
12691,137880805
12692,132731289
12693,112158392
12694,104404435
12695,97374047
12696,90594740
12697,91029295
12698,85938942
12699,66099600
12700,64684862
12701,52401431
12702,51342598
12703,49806217
12704,37611149
12705,32939591
12706,27573388
12707,19751723
12708,18330786
12709,16394552
12710,13575372
12711,7578745
12712,6275703
12713,4334787
12714,3817204
12715,3598762
12716,3170855
12717,2727773
12718,2022629
12719,1967334
12720,1709325
12721,1019128
12722,992430
12723,900535
12724,872178
12725,874881
12726,632021
12727,616786
12728,567260
12729,300067
12730,295799
12731,234599
12732,220336
12733,295325
12734,310046580
12735,304795218
12736,284854339
12737,250115139
12738,244239394
12739,237200958
12740,221625175
12741,208138319
12742,199003959
12743,189365547
12744,160828144
12745,157197954
12746,156029546
12747,149527936
12748,127284716
12749,112434649
12750,107965499
12751,106904982
12752,92640204
12753,90830832
12754,85696397
12755,68960727
12756,55263414
12757,51362052
12758,51322164
12759,47107724
12760,43339587
12761,40044040
12762,38953242
12763,32384151
12764,27559795
12765,24435748
12766,20950492
12767,18245456
12768,17582385
12769,15879912
12770,12438464
12771,11076958
12772,5905125
12773,4614922
12774,4394321
12775,1034056
12776,970756
12777,571595
12778,449015
12779,438670
12780,405526
12781,344027
12782,270540
12783,30766
12784,315554169
12785,315616801
12786,313830310
12787,305851677
12788,304937481
12789,295358366
12790,290436846
12791,270098627
12792,245789516
12793,219591482
12794,265425101
12795,175372250
12796,152644286
12797,131788331
12798,111695091
12799,95616825
12800,83088756
12801,75827670
12802,52686991
12803,36272724
12804,232866318
12805,25567038
12806,22198405
12807,19413254
12808,14703229
12809,14076323
12810,13582525
12811,13081163
12812,3354595
12813,2974963
12814,2613895
12815,2409324
12816,2314285
12817,1701911
12818,1705842
12819,976726
12820,689137
12821,681763
12822,449809
12823,418300
12824,305982
12825,298689
12826,211295
12827,282009407
12828,276110027
12829,266454548
12830,247940755
12831,238632964
12832,236785501
12833,201831461
12834,200075321
12835,190088057
12836,181283803
12837,177030545
12838,171629566
12839,168404794
12840,164955059
12841,162061593
12842,138224695
12843,125471492
12844,106723265
12845,88201741
12846,52092353
12847,46984755
12848,45655595
12849,32888710
12850,32488845
12851,29478158
12852,22686821
12853,38342536
12854,19490215
12855,14573749
12856,14258185
12857,13484801
12858,13193237
12859,12577902
12860,11398814
12861,6778691
12862,6838440
12863,4365026
12864,3460742
12865,2141927
12866,2062757
12867,16349822
12868,915056
12869,580262
12870,493639
12871,489040
12872,480981
12873,463364
12874,417598
12875,387233
12876,344346
12877,293524
12878,307970401
12879,304688551
12880,297591270
12881,294698078
12882,292346547
12883,291420320
12884,273062479
12885,262393763
12886,260279188
12887,254154192
12888,249367775
12889,227129340
12890,228680647
12891,233999122
12892,214099121
12893,196587148
12894,190272105
12895,174226006
12896,144259038
12897,116381632
12898,108414944
12899,100542891
12900,95462429
12901,84733732
12902,83405816
12903,68322914
12904,62842237
12905,58788664
12906,52993311
12907,45634444
12908,40740105
12909,37318614
12910,28524069
12911,26133469
12912,24156470
12913,16351254
12914,11779833
12915,8223642
12916,6392339
12917,4866812
12918,3713506
12919,2466197
12920,2061917
12921,868734
12922,646232
12923,573343
12924,528931
12925,521140
12926,494999
12927,494279
12928,446021
12929,394861
12930,369468
12931,281439
12932,190317
12933,266481842
12934,262948096
12935,259004224
12936,243527041
12937,243000061
12938,234154438
12939,226721042
12940,186489635
12941,175521539
12942,176054972
12943,162017687
12944,150853730
12945,124187690
12946,116422846
12947,107908349
12948,103306140
12949,103605789
12950,102815095
12951,81751383
12952,74683409
12953,51911136
12954,50914928
12955,42526074
12956,32777443
12957,26834774
12958,22639836
12959,21548362
12960,21334546
12961,21370458
12962,12476018
12963,8863844
12964,8453179
12965,7007883
12966,6808527
12967,4341916
12968,3613487
12969,2843658
12970,2755260
12971,858604
12972,632691
12973,566045
12974,549952
12975,552894
12976,432043
12977,424297
12978,398430
12979,388250
12980,384609
12981,375251
12982,258690654
12983,255429518
12984,237443200
12985,176737366
12986,159894528
12987,146896966
12988,131791307
12989,132147381
12990,120335639
12991,120047607
12992,98716679
